if_utilization_key|interface_type1_key|device_type1_key|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|ifindex|ifname|iffullname|ifdescr|ifspeed|iftype|macaddress|adminstatus|operstatus|date|time_key|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|num_samples|times_in_util_greater_than_50|times_in_util_greater_than_75|times_in_util_greater_than_90|times_out_util_greater_than_50|times_out_util_greater_than_75|times_out_util_greater_than_90|max_input_utilization|max_output_utilization|pctl95_input_utilization|pctl95_output_utilization|avg_input_utilization|avg_output_utilization|max_in_errors|max_in_discards|max_out_errors|max_out_discards|avg_in_errors|avg_in_discards|avg_out_errors|avg_out_discards|max_in_octets_rate|max_out_octets_rate|pctl95_in_octets_rate|pctl95_out_octets_rate|avg_in_octets_rate|avg_out_octets_rate
125231|264|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|59|GigabitEthernet8/6|GigabitEthernet8/6@Cisco_10.114.8.3|Unknown|1000000000|6|00:01:c9:df:05:f9|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125193|311|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|21|FastEthernet4/18|FastEthernet4/18@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:d1|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125194|305|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|22|FastEthernet4/19|FastEthernet4/19@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:d2|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125195|304|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|23|FastEthernet4/20|FastEthernet4/20@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:d3|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125196|303|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|24|FastEthernet4/21|FastEthernet4/21@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:d4|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125197|296|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|25|FastEthernet4/22|FastEthernet4/22@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:d5|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125198|295|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|26|FastEthernet4/23|FastEthernet4/23@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:d6|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125199|298|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|27|FastEthernet4/24|FastEthernet4/24@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:d7|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125200|297|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|28|FastEthernet4/25|FastEthernet4/25@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:d8|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125201|300|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|29|FastEthernet4/26|FastEthernet4/26@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:d9|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125202|299|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|30|FastEthernet4/27|FastEthernet4/27@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:da|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125203|302|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|31|FastEthernet4/28|FastEthernet4/28@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:db|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125204|301|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|32|FastEthernet4/29|FastEthernet4/29@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:dc|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125205|294|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|33|FastEthernet4/30|FastEthernet4/30@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:dd|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125206|293|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|34|FastEthernet4/31|FastEthernet4/31@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:de|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125207|292|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|35|FastEthernet4/32|FastEthernet4/32@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:df|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125208|291|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|36|FastEthernet4/33|FastEthernet4/33@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:e0|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125209|290|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|37|FastEthernet4/34|FastEthernet4/34@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:e1|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125210|289|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|38|FastEthernet4/35|FastEthernet4/35@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:e2|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125211|288|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|39|FastEthernet4/36|FastEthernet4/36@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:e3|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125212|287|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|40|FastEthernet4/37|FastEthernet4/37@Cisco_10.114.8.3|Unknown|100000000|6|00:11:21:0c:57:e4|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125253|369|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|4|GigabitEthernet0/11|GigabitEthernet0/11@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:9b|2|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|162|177|190|129|94|104|87|71|0|0|0|0|0|0
125254|377|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|5|GigabitEthernet0/0|GigabitEthernet0/0@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:90|2|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|1e-06|0|5e-07|0|9.09090909090909e-08|0|181|177|114|187|79|117|84|114|0|0|1|0|0|0
125255|376|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|6|GigabitEthernet0/1|GigabitEthernet0/1@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:91|2|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|190|168|139|176|97|107|90|93|0|0|0|0|0|0
125256|375|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|7|GigabitEthernet0/2|GigabitEthernet0/2@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:92|2|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|165|165|148|154|108|104|85|97|0|0|0|0|0|0
125257|374|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|8|GigabitEthernet0/3|GigabitEthernet0/3@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:93|2|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|144|163|142|166|80|101|84|101|0|0|0|0|0|0
125258|373|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|9|GigabitEthernet0/4|GigabitEthernet0/4@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:94|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|153|143|128|187|90|71|86|93|0|0|1|1|0|0
125259|372|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|10|GigabitEthernet0/5|GigabitEthernet0/5@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:95|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|160|158|157|196|96|92|89|85|0|0|1|0|0|0
125260|370|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|11|GigabitEthernet0/6|GigabitEthernet0/6@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:96|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|184|142|156|176|84|83|92|93|0|0|0|0|0|0
125261|368|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|12|GigabitEthernet0/7|GigabitEthernet0/7@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:97|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|186|173|108|153|79|102|57|79|0|0|1|1|0|0
125262|378|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|13|ToP0/12|ToP0/12@Cisco_10.114.8.9|Unknown|1000000000|53||1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|160|151|156|191|81|97|102|88|0|0|0|1|0|0
125263|380|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|14|TenGigabitEthernet0/0|TenGigabitEthernet0/0@Cisco_10.114.8.9|Unknown|10000000000|6|3c:08:f6:79:3f:9d|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|142|159|146|176|69|84|86|87|0|0|0|0|0|0
125264|379|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|15|TenGigabitEthernet0/1|TenGigabitEthernet0/1@Cisco_10.114.8.9|Unknown|10000000000|6|3c:08:f6:79:3f:9e|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|162|138|190|191|79|70|102|108|0|0|0|0|0|0
125265|381|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|16|Vlan1|Vlan1@Cisco_10.114.8.9|Unknown|1000000000|53||2|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|180|149|163|141|101|100|86|89|0|0|1|0|0|0
125266|382|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|17|FastEthernet0/0|FastEthernet0/0@Cisco_10.114.8.9|Unknown|100000000|6|3c:08:f6:79:3f:8d|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|3e-06|4e-06|3e-06|4e-06|1.90909090909091e-06|2.09090909090909e-06|143|169|158|188|78|94|98|96|0|0|0|0|0|0
125267|384|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1|Vlan1|Vlan1@Cisco_10.114.8.13|Unknown|1000000000|53||1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|1e-06|1e-06|5e-07|1e-06|9.09090909090909e-08|4.54545454545455e-07|340|444|348|369|197|260|214|208|0|1|1|1|0|1
125268|395|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10101|GigabitEthernet0/1|GigabitEthernet0/1@Cisco_10.114.8.13|Unknown|1000000000|6|f4:ac:c1:bb:86:81|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|1e-06|0|1e-06|0|1.81818181818182e-07|182|239|175|138|102|141|112|85|0|0|0|1|0|0
125269|394|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10102|GigabitEthernet0/2|GigabitEthernet0/2@Cisco_10.114.8.13|Unknown|10000000|6|f4:ac:c1:bb:86:82|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|4.4e-05|5.6e-05|4.4e-05|5.1e-05|2.61818181818182e-05|3.06363636363636e-05|238|201|159|203|122|96|86|90|0|0|1|1|0|0
125270|393|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10103|GigabitEthernet0/3|GigabitEthernet0/3@Cisco_10.114.8.13|Unknown|10000000|6|f4:ac:c1:bb:86:83|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|4.4e-05|4.1e-05|3.95e-05|3.95e-05|2.43636363636364e-05|2.25454545454545e-05|174|194|179|177|101|93|96|100|0|0|0|0|0|0
125271|392|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10104|GigabitEthernet0/4|GigabitEthernet0/4@Cisco_10.114.8.13|Unknown|10000000|6|f4:ac:c1:bb:86:84|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|4.2e-05|4.3e-05|4e-05|4.1e-05|2.67272727272727e-05|2.73636363636364e-05|239|178|186|186|111|86|98|93|0|0|1|1|0|0
125232|349|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|60|Vlan1|Vlan1@Cisco_10.114.8.3|Unknown|1000000000|53||1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125233|354|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|61|EOBC0/0|EOBC0/0@Cisco_10.114.8.3|Unknown|100000000|53||1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125234|263|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|63|SPAN RP Interface|SPAN RP Interface@Cisco_10.114.8.3|Unknown|1000000000|1||1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125235|310|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|64|SPAN SP Interface|SPAN SP Interface@Cisco_10.114.8.3|Unknown|1000000000|1||1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125236|334|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|66|Vlan50|Vlan50@Cisco_10.114.8.3|Unknown|1000000000|53||1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125238|333|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|68|Vlan52|Vlan52@Cisco_10.114.8.3|Unknown|1000000000|53||1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125239|240|3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|70|Port-channel533|Port-channel533@Cisco_10.114.8.3|Unknown|1000000000|53||1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125240|356|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|1|TenGigabitEthernet0/0/0|TenGigabitEthernet0/0/0@Cisco_10.114.8.6|Unknown|10000000000|6|1c:1d:86:8d:0e:80|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|320|571|245|343|203|259|164|205|0|1|1|1|0|1
125241|357|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|2|TenGigabitEthernet0/1/0|TenGigabitEthernet0/1/0@Cisco_10.114.8.6|Unknown|10000000000|6|1c:1d:86:8d:0e:90|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|179|299|179|176|91|156|105|94|0|0|0|1|0|1
125242|358|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|227|171|150|200|95|103|91|90|0|0|0|0|0|0
125243|362|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|4|GigabitEthernet0/5/2|GigabitEthernet0/5/2@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d2|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|182|175|194|147|93|100|113|93|0|0|0|0|0|0
125244|361|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|5|GigabitEthernet0/5/3|GigabitEthernet0/5/3@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d3|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|146|163|181|178|90|98|121|110|0|0|0|0|0|0
125245|360|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|6|GigabitEthernet0/5/4|GigabitEthernet0/5/4@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d4|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|127|140|194|193|70|94|127|106|0|0|0|0|0|0
125246|359|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|7|GigabitEthernet0/5/5|GigabitEthernet0/5/5@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d5|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|160|131|181|234|97|91|98|84|0|0|0|0|0|0
125247|364|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|8|GigabitEthernet0/5/6|GigabitEthernet0/5/6@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d6|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|210|173|232|165|108|78|95|107|0|0|0|1|0|0
125248|365|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|9|GigabitEthernet0/5/7|GigabitEthernet0/5/7@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d7|1|2|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|155|176|245|223|72|93|94|101|0|0|0|0|0|0
125249|355|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|10|GigabitEthernet0|GigabitEthernet0@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:e0|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|0|0|0|0|0|0|176|163|189|143|91|90|96|93|0|0|0|0|0|0
125250|367|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|1|GigabitEthernet0/8|GigabitEthernet0/8@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:98|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|1e-06|1e-06|5e-07|1e-06|9.09090909090909e-08|5.45454545454545e-07|253|483|381|256|193|260|240|169|0|1|1|1|0|1
125251|366|5|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|2|GigabitEthernet0/9|GigabitEthernet0/9@Cisco_10.114.8.9|Unknown|1000000000|6|3c:08:f6:79:3f:99|1|1|2015-08-23|10586|23|8|3|2015|34|2015|2|56|11|0|0|0|0|0|0|1e-06|1e-06|1e-06|1e-06|1.81818181818182e-07|5.45454545454545e-07|355|423|416|341|205|275|221|222|0|0|1|1|0|1
