event_key|data_source_id|event_id|device_type1_key|authentityid|alarmforevents_id|severity_number|severity|notificationdate|notificationtimestamp|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|classname|category|displayname|description|source|eventtype|nttyaddrss7_address|generatedby|elementname|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|count
4486|172.25.124.232|6552|0|181185|247251|3|Minor|2015-08-26|2015-08-26 21:17:33|26|8|3|2015|35|2015|21|17|33|76654|WiredWirelessEvent|Routers|Cisco_10.114.8.6|Device '10.114.8.6'. Authentication failed for request from 'Unknown'.|10.114.8.6|SWT_AUTH_FAIL|10.114.8.6|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4485|172.25.124.232|6551|0|181182|247248|3|Minor|2015-08-26|2015-08-26 21:17:33|26|8|3|2015|35|2015|21|17|33|76654|WiredWirelessEvent|Routers|Cisco_10.114.8.2|Device '10.114.8.2'. Authentication failed for request from 'Unknown'.|10.114.8.2|SWT_AUTH_FAIL|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4490|172.25.124.232|6556|0|181190|247262|3|Minor|2015-08-26|2015-08-26 21:17:33|26|8|3|2015|35|2015|21|17|33|76654|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.17|Device '10.114.8.17'. Authentication failed for request from 'Unknown'.|10.114.8.17|SWT_AUTH_FAIL|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4493|172.25.124.232|6559|0|181188|247267|3|Minor|2015-08-26|2015-08-26 21:17:33|26|8|3|2015|35|2015|21|17|33|76654|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|Device '10.114.8.13'. Authentication failed for request from 'Unknown'.|10.114.8.13|SWT_AUTH_FAIL|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4487|172.25.124.232|6553|0|181191|247265|3|Minor|2015-08-26|2015-08-26 21:17:33|26|8|3|2015|35|2015|21|17|33|76654|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.18|Device '10.114.8.18'. Authentication failed for request from 'Unknown'.|10.114.8.18|SWT_AUTH_FAIL|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4483|172.25.124.232|6549|0|181189|247264|3|Minor|2015-08-26|2015-08-26 21:17:33|26|8|3|2015|35|2015|21|17|33|76654|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|Device '10.114.8.14'. Authentication failed for request from 'Unknown'.|10.114.8.14|SWT_AUTH_FAIL|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4515|172.25.124.232|6581|0|0|247674|2|Major|2015-08-26|2015-08-26 21:17:38|26|8|3|2015|35|2015|21|17|38|76659|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.5|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4516|172.25.124.232|6582|0|0|247674|2|Major|2015-08-26|2015-08-26 21:17:41|26|8|3|2015|35|2015|21|17|41|76662|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.6|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4561|172.25.124.232|6627|0|0|247674|2|Major|2015-08-26|2015-08-26 21:18:45|26|8|3|2015|35|2015|21|18|45|76726|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.1|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4562|172.25.124.232|6628|0|0|247674|2|Major|2015-08-26|2015-08-26 21:18:47|26|8|3|2015|35|2015|21|18|47|76728|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.3|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4563|172.25.124.232|6629|0|0|247674|2|Major|2015-08-26|2015-08-26 21:18:48|26|8|3|2015|35|2015|21|18|48|76729|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.2|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4564|172.25.124.232|6630|0|0|247674|2|Major|2015-08-26|2015-08-26 21:19:34|26|8|3|2015|35|2015|21|19|34|76775|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.14|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
5383|172.25.124.232|7449|0|181181|247694|5|Cleared|2015-08-26|2015-08-26 16:03:46|26|8|3|2015|35|2015|16|3|46|57827|ThresholdEvent|Routers|Cisco_10.114.8.1(10.114.8.1)|Device Cisco_10.114.8.1 value of Environment Temperature = 195 violated the set threshold: 80 - Automonitoring - Device Health |10.114.8.1|TV_ENV_TEMP|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4647|172.25.124.232|6713|0|181183|247689|1|Critical|2015-08-26|2015-08-26 21:20:29|26|8|3|2015|35|2015|21|20|29|76830|ThresholdEvent|Routers|Cisco_10.114.8.3(10.114.8.3)|Device Cisco_10.114.8.3 value of Environment Temperature = 142 violated the set threshold: 80 - Automonitoring - Device Health |10.114.8.3|TV_ENV_TEMP|10.114.8.3|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4646|172.25.124.232|6712|0|181189|247677|1|Critical|2015-08-26|2015-08-26 21:20:29|26|8|3|2015|35|2015|21|20|29|76830|ThresholdEvent|Switches and Hubs|Cisco_10.114.8.14(10.114.8.14)|Device Cisco_10.114.8.14 value of Environment Temperature = 390 violated the set threshold: 80 - Automonitoring - Device Health |10.114.8.14|TV_ENV_TEMP|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4565|172.25.124.232|6631|0|0|247674|2|Major|2015-08-26|2015-08-26 21:21:43|26|8|3|2015|35|2015|21|21|43|76904|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.9|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4614|172.25.124.232|6680|0|181184|247257|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/1/0' is up on device '10.114.8.5'.|10.114.8.5|LINK_UP|10.114.8.5|Wired Switch|TenGigabitEthernet0/1/0|187726|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4613|172.25.124.232|6679|0|181184|247256|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/0/0' is up on device '10.114.8.5'.|10.114.8.5|LINK_UP|10.114.8.5|Wired Switch|TenGigabitEthernet0/0/0|187741|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4606|172.25.124.232|6672|0|181181|247255|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/2' is up on device '10.114.8.1'.|10.114.8.1|LINK_UP|10.114.8.1|Wired Switch|GigabitEthernet2/2|187565|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4605|172.25.124.232|6671|0|181181|247254|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/1' is up on device '10.114.8.1'.|10.114.8.1|LINK_UP|10.114.8.1|Wired Switch|GigabitEthernet2/1|187566|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4629|172.25.124.232|6695|0|181182|247258|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/1' is up on device '10.114.8.2'.|10.114.8.2|LINK_UP|10.114.8.2|Wired Switch|GigabitEthernet2/1|187315|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4630|172.25.124.232|6696|0|181182|247259|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/2' is up on device '10.114.8.2'.|10.114.8.2|LINK_UP|10.114.8.2|Wired Switch|GigabitEthernet2/2|187316|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4610|172.25.124.232|6676|0|181186|247269|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/9' is up on device '10.114.8.9'.|10.114.8.9|LINK_UP|10.114.8.9|Wired Switch|GigabitEthernet0/9|187760|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4609|172.25.124.232|6675|0|181186|247268|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/8' is up on device '10.114.8.9'.|10.114.8.9|LINK_UP|10.114.8.9|Wired Switch|GigabitEthernet0/8|187761|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4638|172.25.124.232|6704|0|181185|247261|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/1/0' is up on device '10.114.8.6'.|10.114.8.6|LINK_UP|10.114.8.6|Wired Switch|TenGigabitEthernet0/1/0|187751|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4637|172.25.124.232|6703|0|181185|247260|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/0/0' is up on device '10.114.8.6'.|10.114.8.6|LINK_UP|10.114.8.6|Wired Switch|TenGigabitEthernet0/0/0|187750|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4634|172.25.124.232|6700|0|181187|247277|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/9' is up on device '10.114.8.10'.|10.114.8.10|LINK_UP|10.114.8.10|Wired Switch|GigabitEthernet0/9|187794|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4633|172.25.124.232|6699|0|181187|247276|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/8' is up on device '10.114.8.10'.|10.114.8.10|LINK_UP|10.114.8.10|Wired Switch|GigabitEthernet0/8|187801|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4602|172.25.124.232|6668|0|181183|247253|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/2' is up on device '10.114.8.3'.|10.114.8.3|LINK_UP|10.114.8.3|Wired Switch|GigabitEthernet2/2|187460|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4601|172.25.124.232|6667|0|181183|247252|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/1' is up on device '10.114.8.3'.|10.114.8.3|LINK_UP|10.114.8.3|Wired Switch|GigabitEthernet2/1|187459|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4641|172.25.124.232|6707|0|181188|247278|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'Vlan1' is up on device '10.114.8.13'.|10.114.8.13|LINK_UP|10.114.8.13|Wired Switch|Vlan1|187835|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4642|172.25.124.232|6708|0|181188|247279|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'null' is up on device '10.114.8.13'.|10.114.8.13|LINK_UP|10.114.8.13|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4617|172.25.124.232|6683|0|181191|247270|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'Vlan1' is up on device '10.114.8.18'.|10.114.8.18|LINK_UP|10.114.8.18|Wired Switch|Vlan1|188027|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4626|172.25.124.232|6692|0|181189|247275|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'null' is up on device '10.114.8.14'.|10.114.8.14|LINK_UP|10.114.8.14|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4625|172.25.124.232|6691|0|181189|247274|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'Vlan1' is up on device '10.114.8.14'.|10.114.8.14|LINK_UP|10.114.8.14|Wired Switch|Vlan1|187889|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4618|172.25.124.232|6684|0|181191|247271|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'null' is up on device '10.114.8.18'.|10.114.8.18|LINK_UP|10.114.8.18|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4621|172.25.124.232|6687|0|181190|247272|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'Vlan1' is up on device '10.114.8.17'.|10.114.8.17|LINK_UP|10.114.8.17|Wired Switch|Vlan1|187971|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4622|172.25.124.232|6688|0|181190|247273|5|Cleared|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'null' is up on device '10.114.8.17'.|10.114.8.17|LINK_UP|10.114.8.17|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4636|172.25.124.232|6702|0|181185|247261|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/1/0' is down on device '10.114.8.6'.|10.114.8.6|LINK_DOWN|10.114.8.6|Wired Switch|TenGigabitEthernet0/1/0|187751|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4635|172.25.124.232|6701|0|181185|247260|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/0/0' is down on device '10.114.8.6'.|10.114.8.6|LINK_DOWN|10.114.8.6|Wired Switch|TenGigabitEthernet0/0/0|187750|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4603|172.25.124.232|6669|0|181181|247254|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/1' is down on device '10.114.8.1'.|10.114.8.1|LINK_DOWN|10.114.8.1|Wired Switch|GigabitEthernet2/1|187566|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4607|172.25.124.232|6673|0|181186|247268|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/8' is down on device '10.114.8.9'.|10.114.8.9|LINK_DOWN|10.114.8.9|Wired Switch|GigabitEthernet0/8|187761|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4608|172.25.124.232|6674|0|181186|247269|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/9' is down on device '10.114.8.9'.|10.114.8.9|LINK_DOWN|10.114.8.9|Wired Switch|GigabitEthernet0/9|187760|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4632|172.25.124.232|6698|0|181187|247277|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/9' is down on device '10.114.8.10'.|10.114.8.10|LINK_DOWN|10.114.8.10|Wired Switch|GigabitEthernet0/9|187794|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4631|172.25.124.232|6697|0|181187|247276|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/8' is down on device '10.114.8.10'.|10.114.8.10|LINK_DOWN|10.114.8.10|Wired Switch|GigabitEthernet0/8|187801|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4604|172.25.124.232|6670|0|181181|247255|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/2' is down on device '10.114.8.1'.|10.114.8.1|LINK_DOWN|10.114.8.1|Wired Switch|GigabitEthernet2/2|187565|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4611|172.25.124.232|6677|0|181184|247256|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/0/0' is down on device '10.114.8.5'.|10.114.8.5|LINK_DOWN|10.114.8.5|Wired Switch|TenGigabitEthernet0/0/0|187741|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4612|172.25.124.232|6678|0|181184|247257|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/1/0' is down on device '10.114.8.5'.|10.114.8.5|LINK_DOWN|10.114.8.5|Wired Switch|TenGigabitEthernet0/1/0|187726|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4627|172.25.124.232|6693|0|181182|247258|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/1' is down on device '10.114.8.2'.|10.114.8.2|LINK_DOWN|10.114.8.2|Wired Switch|GigabitEthernet2/1|187315|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4628|172.25.124.232|6694|0|181182|247259|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/2' is down on device '10.114.8.2'.|10.114.8.2|LINK_DOWN|10.114.8.2|Wired Switch|GigabitEthernet2/2|187316|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4600|172.25.124.232|6666|0|181183|247253|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/2' is down on device '10.114.8.3'.|10.114.8.3|LINK_DOWN|10.114.8.3|Wired Switch|GigabitEthernet2/2|187460|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4599|172.25.124.232|6665|0|181183|247252|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/1' is down on device '10.114.8.3'.|10.114.8.3|LINK_DOWN|10.114.8.3|Wired Switch|GigabitEthernet2/1|187459|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4624|172.25.124.232|6690|0|181189|247275|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'null' is down on device '10.114.8.14'.|10.114.8.14|LINK_DOWN|10.114.8.14|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4623|172.25.124.232|6689|0|181189|247274|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'Vlan1' is down on device '10.114.8.14'.|10.114.8.14|LINK_DOWN|10.114.8.14|Wired Switch|Vlan1|187889|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4639|172.25.124.232|6705|0|181188|247278|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'Vlan1' is down on device '10.114.8.13'.|10.114.8.13|LINK_DOWN|10.114.8.13|Wired Switch|Vlan1|187835|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4640|172.25.124.232|6706|0|181188|247279|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'null' is down on device '10.114.8.13'.|10.114.8.13|LINK_DOWN|10.114.8.13|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4616|172.25.124.232|6682|0|181191|247271|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'null' is down on device '10.114.8.18'.|10.114.8.18|LINK_DOWN|10.114.8.18|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4615|172.25.124.232|6681|0|181191|247270|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'Vlan1' is down on device '10.114.8.18'.|10.114.8.18|LINK_DOWN|10.114.8.18|Wired Switch|Vlan1|188027|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4620|172.25.124.232|6686|0|181190|247273|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'null' is down on device '10.114.8.17'.|10.114.8.17|LINK_DOWN|10.114.8.17|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4619|172.25.124.232|6685|0|181190|247272|1|Critical|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'Vlan1' is down on device '10.114.8.17'.|10.114.8.17|LINK_DOWN|10.114.8.17|Wired Switch|Vlan1|187971|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4572|172.25.124.232|6638|0|181181|0|6|Information|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switch|10.114.8.1|Cold start. Device '10.114.8.1'. |10.114.8.1|COLD_START|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4576|172.25.124.232|6642|0|181184|0|6|Information|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switch|10.114.8.5|Cold start. Device '10.114.8.5'. |10.114.8.5|COLD_START|10.114.8.5|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
4579|172.25.124.232|6645|0|181182|0|6|Information|2015-08-26|2015-08-26 21:22:33|26|8|3|2015|35|2015|21|22|33|76954|WiredWirelessEvent|Switch|10.114.8.2|Cold start. Device '10.114.8.2'. |10.114.8.2|COLD_START|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
