85|172.25.124.244|9|188527|181191|Module|WS-C6K-VTT 3|VTT FRU 3|181191_10.114.2.2|Module|cevCat6kWsc6kvtt|Cisco Systems|NWG072302YF|WS-C6K-VTT|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
86|172.25.124.244|9|188529|181191|Module|CLK-7600 1|OSR-7600 Clock FRU 1|181191_10.114.2.2|Module|cevClk7600|Cisco Systems|NWG0703054A|CLK-7600|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
87|172.25.124.244|9|188531|181191|Module|CLK-7600 2|OSR-7600 Clock FRU 2|181191_10.114.2.2|Module|cevClk7600|Cisco Systems|NWG0703054A|CLK-7600|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
88|172.25.124.244|10|188544|181192|Module|msfc sub-module of 5|WS-SUP720 MSFC3 Daughterboard Rev. 2.6|181192_10.114.2.3|Module|cevCat6kWsSup720|Cisco Systems|SAL1104F9KU|WS-SUP720|Unknown|Unknown|ok|0|0|0|\N|1|1899-12-31|2199-12-31
89|172.25.124.244|10|188545|181192|Module|CPU of Routing Processor 5|CPU of Routing Processor|181192_10.114.2.3|Module|cevCpuCat6kWsSup720RP|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
90|172.25.124.244|10|188546|181192|Module|module 4|WS-X6148-RJ45V 48-port 10/100 mb RJ45 Rev. 3.0|181192_10.114.2.3|Module|cevCat6kWsx6148Rj45|Cisco Systems|SAL08207P78|WS-X6148-RJ45V|Unknown|Unknown|ok|0|48|0|\N|1|1899-12-31|2199-12-31
91|172.25.124.244|10|188548|181192|Module|sub-module of 4|WS-F6k-PWR Inline Power Module Rev. 2.0|181192_10.114.2.3|Module|cevCat6kWsf6kVpwr|Unknown|Unknown|Unknown|Unknown|Unknown|missing|0|0|0|\N|1|1899-12-31|2199-12-31
92|172.25.124.244|10|188551|181192|Module|switching engine sub-module of 5|WS-F6K-PFC3B Policy Feature Card 3 Rev. 2.3|181192_10.114.2.3|Module|cevCat6kWsf6kpfc3b|Cisco Systems|SAL1104F9TX|WS-F6K-PFC3B|V01|Unknown|ok|0|0|0|\N|1|1899-12-31|2199-12-31
93|172.25.124.244|10|188565|181192|Module|WS-C6K-VTT 1|VTT FRU 1|181192_10.114.2.3|Module|cevCat6kWsc6kvtt|Cisco Systems|NWG072302XG|WS-C6K-VTT|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
94|172.25.124.244|10|188567|181192|Module|WS-C6K-VTT 2|VTT FRU 2|181192_10.114.2.3|Module|cevCat6kWsc6kvtt|Cisco Systems|NWG072302JW|WS-C6K-VTT|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
95|172.25.124.244|10|188569|181192|Module|WS-C6K-VTT 3|VTT FRU 3|181192_10.114.2.3|Module|cevCat6kWsc6kvtt|Cisco Systems|NWG072302YF|WS-C6K-VTT|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
96|172.25.124.244|10|188571|181192|Module|CLK-7600 1|OSR-7600 Clock FRU 1|181192_10.114.2.3|Module|cevClk7600|Cisco Systems|NWG0703054A|CLK-7600|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
