date_key,year,week_number,month_number,day_in_month,quarter_number,day_end_date,year_for_week
1201,2017,49,12,6,4,2017-12-06,2017
1202,2017,49,12,7,4,2017-12-07,2017
1203,2017,49,12,8,4,2017-12-08,2017
1204,2017,49,12,9,4,2017-12-09,2017
1205,2017,49,12,10,4,2017-12-10,2017
1206,2017,50,12,11,4,2017-12-11,2017
1207,2017,50,12,12,4,2017-12-12,2017
1208,2017,50,12,13,4,2017-12-13,2017
1209,2017,50,12,14,4,2017-12-14,2017
1210,2017,50,12,15,4,2017-12-15,2017
1211,2017,50,12,16,4,2017-12-16,2017
1212,2017,50,12,17,4,2017-12-17,2017
1213,2017,51,12,18,4,2017-12-18,2017
1214,2017,51,12,19,4,2017-12-19,2017
1215,2017,51,12,20,4,2017-12-20,2017
1216,2017,51,12,21,4,2017-12-21,2017
1217,2017,51,12,22,4,2017-12-22,2017
1218,2017,51,12,23,4,2017-12-23,2017
1219,2017,51,12,24,4,2017-12-24,2017
1220,2017,52,12,25,4,2017-12-25,2017
1221,2017,52,12,26,4,2017-12-26,2017
1222,2017,52,12,27,4,2017-12-27,2017
1223,2017,52,12,28,4,2017-12-28,2017
1224,2017,52,12,29,4,2017-12-29,2017
1225,2017,52,12,30,4,2017-12-30,2017
1226,2017,52,12,31,4,2017-12-31,2017
1227,2018,1,1,1,1,2018-01-01,2018
1228,2018,1,1,2,1,2018-01-02,2018
1229,2018,1,1,3,1,2018-01-03,2018
1230,2018,1,1,4,1,2018-01-04,2018
1231,2018,1,1,5,1,2018-01-05,2018
1232,2018,1,1,6,1,2018-01-06,2018
1233,2018,1,1,7,1,2018-01-07,2018
1234,2018,2,1,8,1,2018-01-08,2018
1235,2018,2,1,9,1,2018-01-09,2018
1236,2018,2,1,10,1,2018-01-10,2018
1237,2018,2,1,11,1,2018-01-11,2018
1238,2018,2,1,12,1,2018-01-12,2018
1239,2018,2,1,13,1,2018-01-13,2018
1240,2018,2,1,14,1,2018-01-14,2018
1241,2018,3,1,15,1,2018-01-15,2018
1242,2018,3,1,16,1,2018-01-16,2018
1243,2018,3,1,17,1,2018-01-17,2018
1244,2018,3,1,18,1,2018-01-18,2018
1245,2018,3,1,19,1,2018-01-19,2018
1246,2018,3,1,20,1,2018-01-20,2018
1247,2018,3,1,21,1,2018-01-21,2018
1248,2018,4,1,22,1,2018-01-22,2018
1249,2018,4,1,23,1,2018-01-23,2018
1250,2018,4,1,24,1,2018-01-24,2018
1251,2018,4,1,25,1,2018-01-25,2018
1252,2018,4,1,26,1,2018-01-26,2018
1253,2018,4,1,27,1,2018-01-27,2018
1254,2018,4,1,28,1,2018-01-28,2018
1255,2018,5,1,29,1,2018-01-29,2018
1256,2018,5,1,30,1,2018-01-30,2018
1257,2018,5,1,31,1,2018-01-31,2018
1258,2018,5,2,1,1,2018-02-01,2018
1259,2018,5,2,2,1,2018-02-02,2018
1260,2018,5,2,3,1,2018-02-03,2018
1261,2018,5,2,4,1,2018-02-04,2018
1262,2018,6,2,5,1,2018-02-05,2018
1263,2018,6,2,6,1,2018-02-06,2018
1264,2018,6,2,7,1,2018-02-07,2018
1265,2018,6,2,8,1,2018-02-08,2018
1266,2018,6,2,9,1,2018-02-09,2018
1267,2018,6,2,10,1,2018-02-10,2018
1268,2018,6,2,11,1,2018-02-11,2018
1269,2018,7,2,12,1,2018-02-12,2018
1270,2018,7,2,13,1,2018-02-13,2018
1271,2018,7,2,14,1,2018-02-14,2018
1272,2018,7,2,15,1,2018-02-15,2018
1273,2018,7,2,16,1,2018-02-16,2018
1274,2018,7,2,17,1,2018-02-17,2018
1275,2018,7,2,18,1,2018-02-18,2018
1276,2018,8,2,19,1,2018-02-19,2018
1277,2018,8,2,20,1,2018-02-20,2018
1278,2018,8,2,21,1,2018-02-21,2018
1279,2018,8,2,22,1,2018-02-22,2018
1280,2018,8,2,23,1,2018-02-23,2018
1281,2018,8,2,24,1,2018-02-24,2018
1282,2018,8,2,25,1,2018-02-25,2018
1283,2018,9,2,26,1,2018-02-26,2018
1284,2018,9,2,27,1,2018-02-27,2018
1285,2018,9,2,28,1,2018-02-28,2018
1286,2018,9,3,1,1,2018-03-01,2018
1287,2018,9,3,2,1,2018-03-02,2018
1288,2018,9,3,3,1,2018-03-03,2018
1289,2018,9,3,4,1,2018-03-04,2018
1290,2018,10,3,5,1,2018-03-05,2018
1291,2018,10,3,6,1,2018-03-06,2018
1292,2018,10,3,7,1,2018-03-07,2018
1293,2018,10,3,8,1,2018-03-08,2018
1294,2018,10,3,9,1,2018-03-09,2018
1295,2018,10,3,10,1,2018-03-10,2018
1296,2018,10,3,11,1,2018-03-11,2018
1297,2018,11,3,12,1,2018-03-12,2018
1298,2018,11,3,13,1,2018-03-13,2018
1299,2018,11,3,14,1,2018-03-14,2018
1300,2018,11,3,15,1,2018-03-15,2018
1301,2018,11,3,16,1,2018-03-16,2018
1302,2018,11,3,17,1,2018-03-17,2018
1303,2018,11,3,18,1,2018-03-18,2018
1304,2018,12,3,19,1,2018-03-19,2018
1305,2018,12,3,20,1,2018-03-20,2018
1306,2018,12,3,21,1,2018-03-21,2018
1307,2018,12,3,22,1,2018-03-22,2018
1308,2018,12,3,23,1,2018-03-23,2018
1309,2018,12,3,24,1,2018-03-24,2018
1310,2018,12,3,25,1,2018-03-25,2018
1311,2018,13,3,26,1,2018-03-26,2018
1312,2018,13,3,27,1,2018-03-27,2018
1313,2018,13,3,28,1,2018-03-28,2018
1314,2018,13,3,29,1,2018-03-29,2018
1315,2018,13,3,30,1,2018-03-30,2018
1316,2018,13,3,31,1,2018-03-31,2018
1317,2018,13,4,1,2,2018-04-01,2018
1318,2018,14,4,2,2,2018-04-02,2018
1319,2018,14,4,3,2,2018-04-03,2018
1320,2018,14,4,4,2,2018-04-04,2018
1321,2018,14,4,5,2,2018-04-05,2018
1322,2018,14,4,6,2,2018-04-06,2018
1323,2018,14,4,7,2,2018-04-07,2018
1324,2018,14,4,8,2,2018-04-08,2018
1325,2018,15,4,9,2,2018-04-09,2018
1326,2018,15,4,10,2,2018-04-10,2018
1327,2018,15,4,11,2,2018-04-11,2018
1328,2018,15,4,12,2,2018-04-12,2018
1329,2018,15,4,13,2,2018-04-13,2018
1330,2018,15,4,14,2,2018-04-14,2018
1331,2018,15,4,15,2,2018-04-15,2018
1332,2018,16,4,16,2,2018-04-16,2018
1333,2018,16,4,17,2,2018-04-17,2018
1334,2018,16,4,18,2,2018-04-18,2018
1335,2018,16,4,19,2,2018-04-19,2018
1336,2018,16,4,20,2,2018-04-20,2018
1337,2018,16,4,21,2,2018-04-21,2018
1338,2018,16,4,22,2,2018-04-22,2018
1339,2018,17,4,23,2,2018-04-23,2018
1340,2018,17,4,24,2,2018-04-24,2018
1341,2018,17,4,25,2,2018-04-25,2018
1342,2018,17,4,26,2,2018-04-26,2018
1343,2018,17,4,27,2,2018-04-27,2018
1344,2018,17,4,28,2,2018-04-28,2018
1345,2018,17,4,29,2,2018-04-29,2018
1346,2018,18,4,30,2,2018-04-30,2018
1347,2018,18,5,1,2,2018-05-01,2018
1348,2018,18,5,2,2,2018-05-02,2018
1349,2018,18,5,3,2,2018-05-03,2018
1350,2018,18,5,4,2,2018-05-04,2018
1351,2018,18,5,5,2,2018-05-05,2018
1352,2018,18,5,6,2,2018-05-06,2018
1353,2018,19,5,7,2,2018-05-07,2018
1354,2018,19,5,8,2,2018-05-08,2018
1355,2018,19,5,9,2,2018-05-09,2018
1356,2018,19,5,10,2,2018-05-10,2018
1357,2018,19,5,11,2,2018-05-11,2018
1358,2018,19,5,12,2,2018-05-12,2018
1359,2018,19,5,13,2,2018-05-13,2018
1360,2018,20,5,14,2,2018-05-14,2018
1361,2018,20,5,15,2,2018-05-15,2018
1362,2018,20,5,16,2,2018-05-16,2018
1363,2018,20,5,17,2,2018-05-17,2018
1364,2018,20,5,18,2,2018-05-18,2018
1365,2018,20,5,19,2,2018-05-19,2018
1366,2018,20,5,20,2,2018-05-20,2018
1367,2018,21,5,21,2,2018-05-21,2018
1368,2018,21,5,22,2,2018-05-22,2018
1369,2018,21,5,23,2,2018-05-23,2018
1370,2018,21,5,24,2,2018-05-24,2018
1371,2018,21,5,25,2,2018-05-25,2018
1372,2018,21,5,26,2,2018-05-26,2018
1373,2018,21,5,27,2,2018-05-27,2018
1374,2018,22,5,28,2,2018-05-28,2018
1375,2018,22,5,29,2,2018-05-29,2018
1376,2018,22,5,30,2,2018-05-30,2018
1377,2018,22,5,31,2,2018-05-31,2018
1378,2018,22,6,1,2,2018-06-01,2018
1379,2018,22,6,2,2,2018-06-02,2018
1380,2018,22,6,3,2,2018-06-03,2018
1381,2018,23,6,4,2,2018-06-04,2018
1382,2018,23,6,5,2,2018-06-05,2018
1383,2018,23,6,6,2,2018-06-06,2018
1384,2018,23,6,7,2,2018-06-07,2018
1385,2018,23,6,8,2,2018-06-08,2018
1386,2018,23,6,9,2,2018-06-09,2018
1387,2018,23,6,10,2,2018-06-10,2018
1388,2018,24,6,11,2,2018-06-11,2018
1389,2018,24,6,12,2,2018-06-12,2018
1390,2018,24,6,13,2,2018-06-13,2018
1391,2018,24,6,14,2,2018-06-14,2018
1392,2018,24,6,15,2,2018-06-15,2018
1393,2018,24,6,16,2,2018-06-16,2018
1394,2018,24,6,17,2,2018-06-17,2018
1395,2018,25,6,18,2,2018-06-18,2018
1396,2018,25,6,19,2,2018-06-19,2018
1397,2018,25,6,20,2,2018-06-20,2018
1398,2018,25,6,21,2,2018-06-21,2018
1399,2018,25,6,22,2,2018-06-22,2018
1400,2018,25,6,23,2,2018-06-23,2018
1401,2018,25,6,24,2,2018-06-24,2018
1402,2018,26,6,25,2,2018-06-25,2018
1403,2018,26,6,26,2,2018-06-26,2018
1404,2018,26,6,27,2,2018-06-27,2018
1405,2018,26,6,28,2,2018-06-28,2018
1406,2018,26,6,29,2,2018-06-29,2018
1407,2018,26,6,30,2,2018-06-30,2018
1408,2018,26,7,1,3,2018-07-01,2018
1409,2018,27,7,2,3,2018-07-02,2018
1410,2018,27,7,3,3,2018-07-03,2018
1411,2018,27,7,4,3,2018-07-04,2018
1412,2018,27,7,5,3,2018-07-05,2018
1413,2018,27,7,6,3,2018-07-06,2018
1414,2018,27,7,7,3,2018-07-07,2018
1415,2018,27,7,8,3,2018-07-08,2018
1416,2018,28,7,9,3,2018-07-09,2018
1417,2018,28,7,10,3,2018-07-10,2018
1418,2018,28,7,11,3,2018-07-11,2018
1419,2018,28,7,12,3,2018-07-12,2018
1420,2018,28,7,13,3,2018-07-13,2018
1421,2018,28,7,14,3,2018-07-14,2018
1422,2018,28,7,15,3,2018-07-15,2018
1423,2018,29,7,16,3,2018-07-16,2018
1424,2018,29,7,17,3,2018-07-17,2018
1425,2018,29,7,18,3,2018-07-18,2018
1426,2018,29,7,19,3,2018-07-19,2018
1427,2018,29,7,20,3,2018-07-20,2018
1428,2018,29,7,21,3,2018-07-21,2018
1429,2018,29,7,22,3,2018-07-22,2018
1430,2018,30,7,23,3,2018-07-23,2018
1431,2018,30,7,24,3,2018-07-24,2018
1432,2018,30,7,25,3,2018-07-25,2018
1433,2018,30,7,26,3,2018-07-26,2018
1434,2018,30,7,27,3,2018-07-27,2018
1435,2018,30,7,28,3,2018-07-28,2018
1436,2018,30,7,29,3,2018-07-29,2018
1437,2018,31,7,30,3,2018-07-30,2018
1438,2018,31,7,31,3,2018-07-31,2018
1439,2018,31,8,1,3,2018-08-01,2018
1440,2018,31,8,2,3,2018-08-02,2018
1441,2018,31,8,3,3,2018-08-03,2018
1442,2018,31,8,4,3,2018-08-04,2018
1443,2018,31,8,5,3,2018-08-05,2018
1444,2018,32,8,6,3,2018-08-06,2018
1445,2018,32,8,7,3,2018-08-07,2018
1446,2018,32,8,8,3,2018-08-08,2018
1447,2018,32,8,9,3,2018-08-09,2018
1448,2018,32,8,10,3,2018-08-10,2018
1449,2018,32,8,11,3,2018-08-11,2018
1450,2018,32,8,12,3,2018-08-12,2018
1451,2018,33,8,13,3,2018-08-13,2018
1452,2018,33,8,14,3,2018-08-14,2018
1453,2018,33,8,15,3,2018-08-15,2018
1454,2018,33,8,16,3,2018-08-16,2018
1455,2018,33,8,17,3,2018-08-17,2018
1456,2018,33,8,18,3,2018-08-18,2018
1457,2018,33,8,19,3,2018-08-19,2018
1458,2018,34,8,20,3,2018-08-20,2018
1459,2018,34,8,21,3,2018-08-21,2018
1460,2018,34,8,22,3,2018-08-22,2018
1461,2018,34,8,23,3,2018-08-23,2018
1462,2018,34,8,24,3,2018-08-24,2018
1463,2018,34,8,25,3,2018-08-25,2018
1464,2018,34,8,26,3,2018-08-26,2018
1465,2018,35,8,27,3,2018-08-27,2018
1466,2018,35,8,28,3,2018-08-28,2018
1467,2018,35,8,29,3,2018-08-29,2018
1468,2018,35,8,30,3,2018-08-30,2018
1469,2018,35,8,31,3,2018-08-31,2018
1470,2018,35,9,1,3,2018-09-01,2018
1471,2018,35,9,2,3,2018-09-02,2018
1472,2018,36,9,3,3,2018-09-03,2018
1473,2018,36,9,4,3,2018-09-04,2018
1474,2018,36,9,5,3,2018-09-05,2018
1475,2018,36,9,6,3,2018-09-06,2018
1476,2018,36,9,7,3,2018-09-07,2018
1477,2018,36,9,8,3,2018-09-08,2018
1478,2018,36,9,9,3,2018-09-09,2018
1479,2018,37,9,10,3,2018-09-10,2018
1480,2018,37,9,11,3,2018-09-11,2018
1481,2018,37,9,12,3,2018-09-12,2018
1482,2018,37,9,13,3,2018-09-13,2018
1483,2018,37,9,14,3,2018-09-14,2018
1484,2018,37,9,15,3,2018-09-15,2018
1485,2018,37,9,16,3,2018-09-16,2018
1486,2018,38,9,17,3,2018-09-17,2018
1487,2018,38,9,18,3,2018-09-18,2018
1488,2018,38,9,19,3,2018-09-19,2018
1489,2018,38,9,20,3,2018-09-20,2018
1490,2018,38,9,21,3,2018-09-21,2018
1491,2018,38,9,22,3,2018-09-22,2018
1492,2018,38,9,23,3,2018-09-23,2018
1493,2018,39,9,24,3,2018-09-24,2018
1494,2018,39,9,25,3,2018-09-25,2018
1495,2018,39,9,26,3,2018-09-26,2018
1496,2018,39,9,27,3,2018-09-27,2018
1497,2018,39,9,28,3,2018-09-28,2018
1498,2018,39,9,29,3,2018-09-29,2018
1499,2018,39,9,30,3,2018-09-30,2018
1500,2018,40,10,1,4,2018-10-01,2018
1501,2018,40,10,2,4,2018-10-02,2018
1502,2018,40,10,3,4,2018-10-03,2018
1503,2018,40,10,4,4,2018-10-04,2018
1504,2018,40,10,5,4,2018-10-05,2018
1505,2018,40,10,6,4,2018-10-06,2018
1506,2018,40,10,7,4,2018-10-07,2018
1507,2018,41,10,8,4,2018-10-08,2018
1508,2018,41,10,9,4,2018-10-09,2018
1509,2018,41,10,10,4,2018-10-10,2018
1510,2018,41,10,11,4,2018-10-11,2018
1511,2018,41,10,12,4,2018-10-12,2018
1512,2018,41,10,13,4,2018-10-13,2018
1513,2018,41,10,14,4,2018-10-14,2018
1514,2018,42,10,15,4,2018-10-15,2018
1515,2018,42,10,16,4,2018-10-16,2018
1516,2018,42,10,17,4,2018-10-17,2018
1517,2018,42,10,18,4,2018-10-18,2018
1518,2018,42,10,19,4,2018-10-19,2018
1519,2018,42,10,20,4,2018-10-20,2018
1520,2018,42,10,21,4,2018-10-21,2018
1521,2018,43,10,22,4,2018-10-22,2018
1522,2018,43,10,23,4,2018-10-23,2018
1523,2018,43,10,24,4,2018-10-24,2018
1524,2018,43,10,25,4,2018-10-25,2018
1525,2018,43,10,26,4,2018-10-26,2018
1526,2018,43,10,27,4,2018-10-27,2018
1527,2018,43,10,28,4,2018-10-28,2018
1528,2018,44,10,29,4,2018-10-29,2018
1529,2018,44,10,30,4,2018-10-30,2018
1530,2018,44,10,31,4,2018-10-31,2018
1531,2018,44,11,1,4,2018-11-01,2018
1532,2018,44,11,2,4,2018-11-02,2018
1533,2018,44,11,3,4,2018-11-03,2018
1534,2018,44,11,4,4,2018-11-04,2018
1535,2018,45,11,5,4,2018-11-05,2018
1536,2018,45,11,6,4,2018-11-06,2018
1537,2018,45,11,7,4,2018-11-07,2018
1538,2018,45,11,8,4,2018-11-08,2018
1539,2018,45,11,9,4,2018-11-09,2018
1540,2018,45,11,10,4,2018-11-10,2018
1541,2018,45,11,11,4,2018-11-11,2018
1542,2018,46,11,12,4,2018-11-12,2018
1543,2018,46,11,13,4,2018-11-13,2018
1544,2018,46,11,14,4,2018-11-14,2018
1545,2018,46,11,15,4,2018-11-15,2018
1546,2018,46,11,16,4,2018-11-16,2018
1547,2018,46,11,17,4,2018-11-17,2018
1548,2018,46,11,18,4,2018-11-18,2018
1549,2018,47,11,19,4,2018-11-19,2018
1550,2018,47,11,20,4,2018-11-20,2018
1551,2018,47,11,21,4,2018-11-21,2018
1552,2018,47,11,22,4,2018-11-22,2018
1553,2018,47,11,23,4,2018-11-23,2018
1554,2018,47,11,24,4,2018-11-24,2018
1555,2018,47,11,25,4,2018-11-25,2018
1556,2018,48,11,26,4,2018-11-26,2018
1557,2018,48,11,27,4,2018-11-27,2018
1558,2018,48,11,28,4,2018-11-28,2018
1559,2018,48,11,29,4,2018-11-29,2018
1560,2018,48,11,30,4,2018-11-30,2018
1561,2018,48,12,1,4,2018-12-01,2018
1562,2018,48,12,2,4,2018-12-02,2018
1563,2018,49,12,3,4,2018-12-03,2018
1564,2018,49,12,4,4,2018-12-04,2018
1565,2018,49,12,5,4,2018-12-05,2018
1566,2018,49,12,6,4,2018-12-06,2018
1567,2018,49,12,7,4,2018-12-07,2018
1568,2018,49,12,8,4,2018-12-08,2018
1569,2018,49,12,9,4,2018-12-09,2018
1570,2018,50,12,10,4,2018-12-10,2018
1571,2018,50,12,11,4,2018-12-11,2018
1572,2018,50,12,12,4,2018-12-12,2018
1573,2018,50,12,13,4,2018-12-13,2018
1574,2018,50,12,14,4,2018-12-14,2018
1575,2018,50,12,15,4,2018-12-15,2018
1576,2018,50,12,16,4,2018-12-16,2018
1577,2018,51,12,17,4,2018-12-17,2018
1578,2018,51,12,18,4,2018-12-18,2018
1579,2018,51,12,19,4,2018-12-19,2018
1580,2018,51,12,20,4,2018-12-20,2018
1581,2018,51,12,21,4,2018-12-21,2018
1582,2018,51,12,22,4,2018-12-22,2018
1583,2018,51,12,23,4,2018-12-23,2018
1584,2018,52,12,24,4,2018-12-24,2018
1585,2018,52,12,25,4,2018-12-25,2018
1586,2018,52,12,26,4,2018-12-26,2018
1587,2018,52,12,27,4,2018-12-27,2018
1588,2018,52,12,28,4,2018-12-28,2018
1589,2018,52,12,29,4,2018-12-29,2018
1590,2018,52,12,30,4,2018-12-30,2018
1591,2018,1,12,31,4,2018-12-31,2019
1592,2019,1,1,1,1,2019-01-01,2019
1593,2019,1,1,2,1,2019-01-02,2019
1594,2019,1,1,3,1,2019-01-03,2019
1595,2019,1,1,4,1,2019-01-04,2019
1596,2019,1,1,5,1,2019-01-05,2019
1597,2019,1,1,6,1,2019-01-06,2019
1598,2019,2,1,7,1,2019-01-07,2019
1599,2019,2,1,8,1,2019-01-08,2019
1600,2019,2,1,9,1,2019-01-09,2019
1601,2019,2,1,10,1,2019-01-10,2019
1602,2019,2,1,11,1,2019-01-11,2019
1603,2019,2,1,12,1,2019-01-12,2019
1604,2019,2,1,13,1,2019-01-13,2019
1605,2019,3,1,14,1,2019-01-14,2019
1606,2019,3,1,15,1,2019-01-15,2019
1607,2019,3,1,16,1,2019-01-16,2019
1608,2019,3,1,17,1,2019-01-17,2019
1609,2019,3,1,18,1,2019-01-18,2019
1610,2019,3,1,19,1,2019-01-19,2019
1611,2019,3,1,20,1,2019-01-20,2019
1612,2019,4,1,21,1,2019-01-21,2019
1613,2019,4,1,22,1,2019-01-22,2019
1614,2019,4,1,23,1,2019-01-23,2019
1615,2019,4,1,24,1,2019-01-24,2019
1616,2019,4,1,25,1,2019-01-25,2019
1617,2019,4,1,26,1,2019-01-26,2019
1618,2019,4,1,27,1,2019-01-27,2019
1619,2019,5,1,28,1,2019-01-28,2019
1620,2019,5,1,29,1,2019-01-29,2019
1621,2019,5,1,30,1,2019-01-30,2019
1622,2019,5,1,31,1,2019-01-31,2019
1623,2019,5,2,1,1,2019-02-01,2019
1624,2019,5,2,2,1,2019-02-02,2019
1625,2019,5,2,3,1,2019-02-03,2019
1626,2019,6,2,4,1,2019-02-04,2019
1627,2019,6,2,5,1,2019-02-05,2019
1628,2019,6,2,6,1,2019-02-06,2019
1629,2019,6,2,7,1,2019-02-07,2019
1630,2019,6,2,8,1,2019-02-08,2019
1631,2019,6,2,9,1,2019-02-09,2019
1632,2019,6,2,10,1,2019-02-10,2019
1633,2019,7,2,11,1,2019-02-11,2019
1634,2019,7,2,12,1,2019-02-12,2019
1635,2019,7,2,13,1,2019-02-13,2019
1636,2019,7,2,14,1,2019-02-14,2019
1637,2019,7,2,15,1,2019-02-15,2019
1638,2019,7,2,16,1,2019-02-16,2019
1639,2019,7,2,17,1,2019-02-17,2019
1640,2019,8,2,18,1,2019-02-18,2019
1641,2019,8,2,19,1,2019-02-19,2019
1642,2019,8,2,20,1,2019-02-20,2019
1643,2019,8,2,21,1,2019-02-21,2019
1644,2019,8,2,22,1,2019-02-22,2019
1645,2019,8,2,23,1,2019-02-23,2019
1646,2019,8,2,24,1,2019-02-24,2019
1647,2019,9,2,25,1,2019-02-25,2019
1648,2019,9,2,26,1,2019-02-26,2019
1649,2019,9,2,27,1,2019-02-27,2019
1650,2019,9,2,28,1,2019-02-28,2019
1651,2019,9,3,1,1,2019-03-01,2019
1652,2019,9,3,2,1,2019-03-02,2019
1653,2019,9,3,3,1,2019-03-03,2019
1654,2019,10,3,4,1,2019-03-04,2019
1655,2019,10,3,5,1,2019-03-05,2019
1656,2019,10,3,6,1,2019-03-06,2019
1657,2019,10,3,7,1,2019-03-07,2019
1658,2019,10,3,8,1,2019-03-08,2019
1659,2019,10,3,9,1,2019-03-09,2019
1660,2019,10,3,10,1,2019-03-10,2019
1661,2019,11,3,11,1,2019-03-11,2019
1662,2019,11,3,12,1,2019-03-12,2019
1663,2019,11,3,13,1,2019-03-13,2019
1664,2019,11,3,14,1,2019-03-14,2019
1665,2019,11,3,15,1,2019-03-15,2019
1666,2019,11,3,16,1,2019-03-16,2019
1667,2019,11,3,17,1,2019-03-17,2019
1668,2019,12,3,18,1,2019-03-18,2019
1669,2019,12,3,19,1,2019-03-19,2019
1670,2019,12,3,20,1,2019-03-20,2019
1671,2019,12,3,21,1,2019-03-21,2019
1672,2019,12,3,22,1,2019-03-22,2019
1673,2019,12,3,23,1,2019-03-23,2019
1674,2019,12,3,24,1,2019-03-24,2019
1675,2019,13,3,25,1,2019-03-25,2019
1676,2019,13,3,26,1,2019-03-26,2019
1677,2019,13,3,27,1,2019-03-27,2019
1678,2019,13,3,28,1,2019-03-28,2019
1679,2019,13,3,29,1,2019-03-29,2019
1680,2019,13,3,30,1,2019-03-30,2019
1681,2019,13,3,31,1,2019-03-31,2019
1682,2019,14,4,1,2,2019-04-01,2019
1683,2019,14,4,2,2,2019-04-02,2019
1684,2019,14,4,3,2,2019-04-03,2019
1685,2019,14,4,4,2,2019-04-04,2019
1686,2019,14,4,5,2,2019-04-05,2019
1687,2019,14,4,6,2,2019-04-06,2019
1688,2019,14,4,7,2,2019-04-07,2019
1689,2019,15,4,8,2,2019-04-08,2019
1690,2019,15,4,9,2,2019-04-09,2019
1691,2019,15,4,10,2,2019-04-10,2019
1692,2019,15,4,11,2,2019-04-11,2019
1693,2019,15,4,12,2,2019-04-12,2019
1694,2019,15,4,13,2,2019-04-13,2019
1695,2019,15,4,14,2,2019-04-14,2019
1696,2019,16,4,15,2,2019-04-15,2019
1697,2019,16,4,16,2,2019-04-16,2019
1698,2019,16,4,17,2,2019-04-17,2019
1699,2019,16,4,18,2,2019-04-18,2019
1700,2019,16,4,19,2,2019-04-19,2019
1701,2019,16,4,20,2,2019-04-20,2019
1702,2019,16,4,21,2,2019-04-21,2019
1703,2019,17,4,22,2,2019-04-22,2019
1704,2019,17,4,23,2,2019-04-23,2019
1705,2019,17,4,24,2,2019-04-24,2019
1706,2019,17,4,25,2,2019-04-25,2019
1707,2019,17,4,26,2,2019-04-26,2019
1708,2019,17,4,27,2,2019-04-27,2019
1709,2019,17,4,28,2,2019-04-28,2019
1710,2019,18,4,29,2,2019-04-29,2019
1711,2019,18,4,30,2,2019-04-30,2019
1712,2019,18,5,1,2,2019-05-01,2019
1713,2019,18,5,2,2,2019-05-02,2019
1714,2019,18,5,3,2,2019-05-03,2019
1715,2019,18,5,4,2,2019-05-04,2019
1716,2019,18,5,5,2,2019-05-05,2019
1717,2019,19,5,6,2,2019-05-06,2019
1718,2019,19,5,7,2,2019-05-07,2019
1719,2019,19,5,8,2,2019-05-08,2019
1720,2019,19,5,9,2,2019-05-09,2019
1721,2019,19,5,10,2,2019-05-10,2019
1722,2019,19,5,11,2,2019-05-11,2019
1723,2019,19,5,12,2,2019-05-12,2019
1724,2019,20,5,13,2,2019-05-13,2019
1725,2019,20,5,14,2,2019-05-14,2019
1726,2019,20,5,15,2,2019-05-15,2019
1727,2019,20,5,16,2,2019-05-16,2019
1728,2019,20,5,17,2,2019-05-17,2019
1729,2019,20,5,18,2,2019-05-18,2019
1730,2019,20,5,19,2,2019-05-19,2019
1731,2019,21,5,20,2,2019-05-20,2019
1732,2019,21,5,21,2,2019-05-21,2019
1733,2019,21,5,22,2,2019-05-22,2019
1734,2019,21,5,23,2,2019-05-23,2019
1735,2019,21,5,24,2,2019-05-24,2019
1736,2019,21,5,25,2,2019-05-25,2019
1737,2019,21,5,26,2,2019-05-26,2019
1738,2019,22,5,27,2,2019-05-27,2019
1739,2019,22,5,28,2,2019-05-28,2019
1740,2019,22,5,29,2,2019-05-29,2019
1741,2019,22,5,30,2,2019-05-30,2019
1742,2019,22,5,31,2,2019-05-31,2019
1743,2019,22,6,1,2,2019-06-01,2019
1744,2019,22,6,2,2,2019-06-02,2019
1745,2019,23,6,3,2,2019-06-03,2019
1746,2019,23,6,4,2,2019-06-04,2019
1747,2019,23,6,5,2,2019-06-05,2019
1748,2019,23,6,6,2,2019-06-06,2019
1749,2019,23,6,7,2,2019-06-07,2019
1750,2019,23,6,8,2,2019-06-08,2019
1751,2019,23,6,9,2,2019-06-09,2019
1752,2019,24,6,10,2,2019-06-10,2019
1753,2019,24,6,11,2,2019-06-11,2019
1754,2019,24,6,12,2,2019-06-12,2019
1755,2019,24,6,13,2,2019-06-13,2019
1756,2019,24,6,14,2,2019-06-14,2019
1757,2019,24,6,15,2,2019-06-15,2019
1758,2019,24,6,16,2,2019-06-16,2019
1759,2019,25,6,17,2,2019-06-17,2019
1760,2019,25,6,18,2,2019-06-18,2019
1761,2019,25,6,19,2,2019-06-19,2019
1762,2019,25,6,20,2,2019-06-20,2019
1763,2019,25,6,21,2,2019-06-21,2019
1764,2019,25,6,22,2,2019-06-22,2019
1765,2019,25,6,23,2,2019-06-23,2019
1766,2019,26,6,24,2,2019-06-24,2019
1767,2019,26,6,25,2,2019-06-25,2019
1768,2019,26,6,26,2,2019-06-26,2019
1769,2019,26,6,27,2,2019-06-27,2019
1770,2019,26,6,28,2,2019-06-28,2019
1771,2019,26,6,29,2,2019-06-29,2019
1772,2019,26,6,30,2,2019-06-30,2019
1773,2019,27,7,1,3,2019-07-01,2019
1774,2019,27,7,2,3,2019-07-02,2019
1775,2019,27,7,3,3,2019-07-03,2019
1776,2019,27,7,4,3,2019-07-04,2019
1777,2019,27,7,5,3,2019-07-05,2019
1778,2019,27,7,6,3,2019-07-06,2019
1779,2019,27,7,7,3,2019-07-07,2019
1780,2019,28,7,8,3,2019-07-08,2019
1781,2019,28,7,9,3,2019-07-09,2019
